  time,noel,npt,ntens,stress,strain,elstrain,plstrain,dPlastic,pwi,cumwork,heatinc,cumH,Trise,cumT
     0.67500,       1,       1,       3,  2.20121170E+02,  2.70364500E-03,  1.10060585E-03,  1.60303915E-03,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.70000,       1,       1,       3,  2.20121180E+02,  2.80392000E-03,  1.10060590E-03,  1.70331410E-03,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.72500,       1,       1,       3,  2.20121190E+02,  2.90420500E-03,  1.10060595E-03,  1.80359905E-03,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.75000,       1,       1,       3,  2.20121200E+02,  3.00450001E-03,  1.10060600E-03,  1.90389401E-03,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.77500,       1,       1,       3,  2.20121210E+02,  3.10480500E-03,  1.10060605E-03,  2.00419895E-03,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.80000,       1,       1,       3,  2.20121220E+02,  3.20512000E-03,  1.10060610E-03,  2.10451390E-03,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.82500,       1,       1,       3,  2.20121231E+02,  3.30544500E-03,  1.10060615E-03,  2.20483884E-03,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.85000,       1,       1,       3,  2.20121241E+02,  3.40577999E-03,  1.10060620E-03,  2.30517379E-03,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.87500,       1,       1,       3,  2.20121251E+02,  3.50612500E-03,  1.10060625E-03,  2.40551875E-03,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.90000,       1,       1,       3,  2.20121261E+02,  3.60648000E-03,  1.10060630E-03,  2.50587370E-03,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.92500,       1,       1,       3,  2.20121271E+02,  3.70684502E-03,  1.10060635E-03,  2.60623866E-03,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.95000,       1,       1,       3,  2.20121281E+02,  3.80722001E-03,  1.10060640E-03,  2.70661360E-03,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.97500,       1,       1,       3,  2.20121291E+02,  3.90760500E-03,  1.10060645E-03,  2.80699855E-03,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     1.00000,       1,       1,       3,  2.20121301E+02,  4.00800000E-03,  1.10060650E-03,  2.90739349E-03,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.00000,       1,       1,       4, -2.60617703E-16,  0.00000000E+00, -1.30308851E-21,  1.30308851E-21,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.02500,       1,       1,       4, -1.56365930E-15, -3.38803014E-21, -7.81829648E-21,  4.43026634E-21,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.05000,       1,       1,       4, -1.04240825E-15, -2.03275708E-20, -5.21204123E-21,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.07500,       1,       1,       4, -3.12713087E-15, -1.35513072E-20, -1.56356543E-20,  2.08434715E-21,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.10000,       1,       1,       4, -1.04234566E-15, -4.06527013E-20, -5.21172831E-21,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.12500,       1,       1,       4, -2.08462873E-15, -1.35504936E-20, -1.04231437E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.15000,       1,       1,       4,  0.00000000E+00, -2.71001735E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.17500,       1,       1,       4, -5.08627363E-34,  1.24896275E-38, -2.54313682E-39,  1.50327643E-38,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.20000,       1,       1,       4,  2.08444090E-15,  5.87747175E-39,  1.04222045E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.22500,       1,       1,       4, -4.16875654E-15,  2.70977317E-20, -2.08437827E-20,  4.79415144E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.25000,       1,       1,       4, -4.16863127E-15, -5.41938350E-20, -2.08431563E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.27500,       1,       1,       4, -5.14534765E-15, -5.41922065E-20, -2.57267383E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.30000,       1,       1,       4, -5.17422080E-15, -2.53946531E-14, -2.58711040E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.32500,       1,       1,       4, -5.08670306E-15, -2.61453550E-14, -2.54335153E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.35000,       1,       1,       4, -5.15223597E-15, -2.38698395E-14, -2.57611799E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.37500,       1,       1,       4, -5.14655458E-15, -2.55736952E-14, -2.57327729E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.40000,       1,       1,       4, -5.12443332E-15, -2.54259789E-14, -2.56221666E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.42500,       1,       1,       4, -5.12315215E-15, -2.48508262E-14, -2.56157608E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.45000,       1,       1,       4, -5.14400534E-15, -2.48175701E-14, -2.57200267E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.47500,       1,       1,       4, -5.16239218E-15, -2.53596986E-14, -2.58119609E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.50000,       1,       1,       4, -5.14274642E-15, -2.58377566E-14, -2.57137321E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.52500,       1,       1,       4, -5.10461174E-15, -2.53269669E-14, -2.55230587E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.55000,       1,       1,       4, -5.14143138E-15, -2.43354653E-14, -2.57071569E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.57500,       1,       1,       4, -5.12426946E-15, -2.52927759E-14, -2.56213473E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.60000,       1,       1,       4, -5.14143529E-15, -2.48465660E-14, -2.57071765E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.62500,       1,       1,       4, -5.15744590E-15, -2.52928776E-14, -2.57872295E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.65000,       1,       1,       4, -5.12167063E-15, -2.57090991E-14, -2.56083532E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.67500,       1,       1,       4, -5.13889122E-15, -2.47789422E-14, -2.56944561E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.70000,       1,       1,       4, -5.12660868E-15, -2.52267859E-14, -2.56330434E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.72500,       1,       1,       4, -5.15870157E-15, -2.49074397E-14, -2.57935079E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.75000,       1,       1,       4, -5.10292901E-15, -2.57418550E-14, -2.55146451E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.77500,       1,       1,       4, -5.10537961E-15, -2.42917684E-14, -2.55268980E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.80000,       1,       1,       4, -5.10157291E-15, -2.43555922E-14, -2.55078646E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.82500,       1,       1,       4, -5.07044748E-15, -2.42566182E-14, -2.53522374E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.85000,       1,       1,       4, -5.14131913E-15, -2.34473570E-14, -2.57065957E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.87500,       1,       1,       4, -5.12645646E-15, -2.52900198E-14, -2.56322823E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.90000,       1,       1,       4, -5.18884977E-15, -2.49038070E-14, -2.59442488E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.92500,       1,       1,       4, -5.15514716E-15, -2.65259246E-14, -2.57757358E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.95000,       1,       1,       4, -5.14264702E-15, -2.56498734E-14, -2.57132351E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.97500,       1,       1,       4, -5.11136768E-15, -2.53247615E-14, -2.55568384E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     1.00000,       1,       1,       4, -5.13632424E-15, -2.45116070E-14, -2.56816212E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.00000,       1,       1,       5, -5.21303170E-16,  0.00000000E+00, -2.60651585E-21,  2.60651585E-21,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.02500,       1,       1,       5, -1.04298165E-15, -6.77694120E-21, -5.21490824E-21,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.05000,       1,       1,       5,  1.04240825E-15, -1.35587614E-20,  5.21204123E-21,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.07500,       1,       1,       5, -2.08583818E-15,  1.35513072E-20, -1.04291909E-20,  2.39804981E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.10000,       1,       1,       5,  4.16938265E-15, -2.71158963E-20,  2.08469133E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.12500,       1,       1,       5,  2.08625518E-15,  5.42019745E-20,  1.04312759E-20,  4.37706986E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.15000,       1,       1,       5,  4.17292736E-15,  2.71213173E-20,  2.08646368E-20,  6.25668054E-21,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.17500,       1,       1,       5,  8.35102605E-15,  5.42480557E-20,  4.17551303E-20,  1.24929254E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.20000,       1,       1,       5,  4.16888179E-15,  1.08563339E-19,  2.08444090E-20,  8.77189297E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.22500,       1,       1,       5,  0.00000000E+00,  5.41954633E-20,  0.00000000E+00,  5.41954633E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.25000,       1,       1,       5,  8.34322663E-15,  8.08152366E-39,  4.17161332E-20,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.27500,       1,       1,       5,  1.17399672E-13,  1.08461946E-19,  5.86998362E-19,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.30000,       1,       1,       5,  2.84941214E-13,  2.83546765E-12,  1.42470607E-18,  2.83546622E-12,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.32500,       1,       1,       5, -1.34713539E-13,  7.19154773E-12, -6.73567693E-19,  7.19154840E-12,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.35000,       1,       1,       5,  2.01184270E-13, -3.71947579E-12,  1.00592135E-18,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.37500,       1,       1,       5,  1.18174275E-13,  5.01386723E-12,  5.90871375E-19,  5.01386664E-12,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.40000,       1,       1,       5,  3.36522670E-14,  2.85560737E-12,  1.68261335E-19,  2.85560720E-12,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.42500,       1,       1,       5,  3.36132896E-14,  6.58035157E-13,  1.68066448E-19,  6.58034989E-13,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.45000,       1,       1,       5,  1.18329743E-13,  6.57021855E-13,  5.91648716E-19,  6.57021263E-13,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.47500,       1,       1,       5,  2.03048791E-13,  2.85964943E-12,  1.01524395E-18,  2.85964841E-12,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.50000,       1,       1,       5,  1.18505350E-13,  5.06234477E-12,  5.92526752E-19,  5.06234418E-12,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.52500,       1,       1,       5, -5.10245156E-14,  2.86421533E-12, -2.55122578E-19,  2.86421558E-12,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.55000,       1,       1,       5,  1.18495016E-13, -1.54356119E-12,  5.92475078E-19,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.57500,       1,       1,       5,  3.39958468E-14,  2.86394662E-12,  1.69979234E-19,  2.86394645E-12,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.60000,       1,       1,       5,  1.18809487E-13,  6.66968233E-13,  5.94047434E-19,  6.66967639E-13,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.62500,       1,       1,       5,  2.03955595E-13,  2.87212265E-12,  1.01977798E-18,  2.87212163E-12,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.65000,       1,       1,       5,  3.38519046E-14,  5.08592137E-12,  1.69259523E-19,  5.08592120E-12,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.67500,       1,       1,       5,  1.18960447E-13,  6.63225411E-13,  5.94802233E-19,  6.63224817E-13,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.70000,       1,       1,       5,  3.41574649E-14,  2.87604783E-12,  1.70787324E-19,  2.87604766E-12,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.72500,       1,       1,       5,  2.04612579E-13,  6.71170303E-13,  1.02306289E-18,  6.71169280E-13,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.75000,       1,       1,       5, -5.15988061E-14,  5.10300327E-12, -2.57994031E-19,  5.10300353E-12,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.77500,       1,       1,       5, -5.15822304E-14, -1.55849296E-12, -2.57911152E-19,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
     0.80000,       1,       1,       5, -5.18065661E-14, -1.55806199E-12, -2.59032831E-19,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00,
